Artist,Album,Year,Popularity,Duration,Cover,ID,Language,acousticness,danceability,energy,instrumentalness,loudness,mode,speechiness,tempo,valence,liveness
Lil Yachty,Nuthin' 2 Prove,2018,65,47.7,https://i.scdn.co/image/ab67616d0000b273fc62848680948acaa7d0305d,4qplno3lbet8WvuTGdDG3T,English,0.233,0.812,0.542,0.008,-6.955,0.8,0.281,132.376,0.37,0.162
Lil Yachty,Lil Boat 2,2018,66,45.0,https://i.scdn.co/image/ab67616d0000b2732dd3f11b04f31d9acd49015b,4nHOF3neSo6Y7OG5OAflkC,English,0.156,0.824,0.605,0.0,-6.151,0.706,0.245,123.006,0.374,0.137
Lil Yachty,Teenage Emotions,2017,52,69.4,https://i.scdn.co/image/ab67616d0000b2738caec43ddf3b121ae5a5e5ed,6upTR3RFKR7K20OnHRXDkL,English,0.307,0.741,0.493,0.0,-8.031,0.714,0.169,128.615,0.395,0.136
Lil Yachty,Summer Songs 2,2016,49,51.5,https://i.scdn.co/image/ab67616d0000b273c63359e56990c0c55d2d7ff0,1Ea4UfFW7K1UzbjkDVaPri,English,0.333,0.716,0.563,0.001,-6.203,0.714,0.247,129.992,0.3,0.178
Lil Yachty,Lil Boat,2016,58,40.3,https://i.scdn.co/image/ab67616d0000b27314d1a203158bed18a4ea7375,4bJqW1SBOvsfcEzZwsjdjx,English,0.324,0.702,0.585,0.0,-7.109,0.769,0.105,121.676,0.298,0.187
Linkin Park,One More Light,2017,73,35.4,https://i.scdn.co/image/ab67616d0000b273145e1cf12538f5666511237d,5Eevxp2BCbWq25ZdiXRwYd,English,0.132,0.616,0.661,0.0,-6.349,0.7,0.049,120.084,0.457,0.208
Linkin Park,The Hunting Party,2014,64,45.3,https://i.scdn.co/image/ab67616d0000b2735721adac031512b903f10d03,3XB2yloP7l00tEUmaODtVi,English,0.149,0.424,0.908,0.187,-4.815,0.5,0.156,134.331,0.279,0.414
Linkin Park,RECHARGED,2013,56,68.8,https://i.scdn.co/image/ab67616d0000b2737cb20e0a29701a667dac3ede,2FUsvD1bw53HGOjAg56vRD,English,0.022,0.531,0.856,0.03,-3.943,0.643,0.109,138.49,0.359,0.186
Linkin Park,LIVING THINGS,2012,74,37.1,https://i.scdn.co/image/ab67616d0000b273987fb4c5ec8790e9f637a4a4,4XHIjbhjRmqWlosjj5rqSI,English,0.103,0.526,0.89,0.085,-5.688,0.333,0.087,128.68,0.525,0.213
Linkin Park,A Thousand Suns,2010,58,47.8,https://i.scdn.co/image/ab67616d0000b273302a793ccd682e6549c91f10,113yjuFZEqkkbuLi4sEBxo,English,0.326,0.453,0.758,0.225,-8.786,0.533,0.14,118.009,0.23,0.378
Linkin Park,Minutes to Midnight (Deluxe Edition),2007,58,57.4,https://i.scdn.co/image/ab67616d0000b2732c32ff586ba168b54a2da61e,4JtIVJRA342O0YoAchen5Q,English,0.078,0.51,0.696,0.064,-6.441,0.625,0.042,127.115,0.407,0.202
Linkin Park,Minutes to Midnight,2007,80,43.5,https://i.scdn.co/image/ab67616d0000b27346e207de66ba06422897f769,2tlTBLz2w52rpGCLBGyGw6,English,0.095,0.54,0.671,0.072,-6.781,0.75,0.038,126.201,0.37,0.221
Linkin Park,Meteora (Bonus Edition),2003,66,46.0,https://i.scdn.co/image/ab67616d0000b273ce4b724f4332773136067d8c,0y13VbGddQ4azdVWakksAL,English,0.047,0.486,0.89,0.107,-4.883,0.5,0.097,116.475,0.475,0.298
Linkin Park,Reanimation,2002,51,73.7,https://i.scdn.co/image/ab67616d0000b27391e2fd0e284ca923b8743b6a,1MhedvSCTqGphXQz3oucpj,English,0.246,0.536,0.75,0.163,-9.134,0.478,0.113,105.101,0.419,0.414
Little Mix,Between Us (Deluxe Version),2021,56,92.3,https://i.scdn.co/image/ab67616d0000b273468f85997bdc884ec37064a3,6XNrM2YkzSXyQ9hekFOgLN,English,0.104,0.66,0.766,0.0,-4.437,0.5,0.085,116.432,0.544,0.217
Little Mix,Between Us (The Mixers Edition),2021,54,112.1,https://i.scdn.co/image/ab67616d0000b273aa4ad374aaf7fcdd754e73e2,4pkTcvV4pTt3xDkdG4rcpz,English,0.116,0.64,0.754,0.0,-4.394,0.438,0.078,118.786,0.534,0.213
Little Mix,Between Us (The Experience),2021,43,99.6,https://i.scdn.co/image/ab67616d0000b273bd48bc2c835f2a97393d3251,2gX0nMFSbHtcCY6F2GGgU4,English,0.107,0.665,0.759,0.0,-4.459,0.5,0.081,116.044,0.55,0.207
Little Mix,Between Us,2021,40,67.1,https://i.scdn.co/image/ab67616d0000b2738efde8679117965372e95584,7qZz3zEq46zWFSOIRwaoN5,English,0.124,0.685,0.796,0.002,-4.379,0.381,0.11,116.956,0.626,0.22
Little Mix,Confetti (Expanded Edition),2020,53,83.8,https://i.scdn.co/image/ab67616d0000b273d850e332ea51ddcec25b9c28,0KDISpxSUWynoaqwEaEeX8,English,0.154,0.598,0.721,0.0,-4.99,0.615,0.077,120.36,0.491,0.191
Little Mix,Confetti,2020,62,40.5,https://i.scdn.co/image/ab67616d0000b2737a631bb63b905980cc94f40e,33a8Ha3pE7fo2o4T4xLabF,English,0.147,0.56,0.69,0.0,-5.297,0.692,0.064,129.171,0.45,0.117
Little Mix,LM5 (Expanded Edition),2018,44,56.1,https://i.scdn.co/image/ab67616d0000b27335e57122424110038ca2e543,2IEbMNUOG5RnbwvzGMAf8Q,English,0.247,0.625,0.636,0.0,-5.177,0.5,0.101,115.205,0.474,0.117
Little Mix,LM5 (Deluxe),2018,66,56.1,https://i.scdn.co/image/ab67616d0000b27315174e2b2347b5ffbea6dbf0,7Ho8gAx4haSxv1eFLQwvTj,English,0.251,0.628,0.634,0.0,-5.207,0.5,0.099,118.41,0.478,0.118
Little Mix,Glory Days (Expanded Edition),2016,73,75.5,https://i.scdn.co/image/ab67616d0000b2733042c53026e29faf3a21c9f9,4w49hcqZt66HZX0MJHfW0m,English,0.122,0.668,0.781,0.0,-4.079,0.667,0.092,118.782,0.602,0.213
Little Mix,Get Weird (Expanded Edition),2015,75,63.5,https://i.scdn.co/image/ab67616d0000b273995994477ea1ae8097978bf8,2FnfZiFMv7bmXAIATOJDHs,English,0.261,0.652,0.64,0.0,-6.263,0.778,0.065,111.322,0.583,0.295
Little Mix,Salute (Expanded Edition),2013,61,76.1,https://i.scdn.co/image/ab67616d0000b273b3d3d1ba43e085f5ab80e56a,4cH9WxyfNWlfR257RitWBt,English,0.181,0.618,0.748,0.0,-5.087,0.333,0.086,113.525,0.51,0.259
Little Mix,DNA (Expanded Edition),2012,61,83.3,https://i.scdn.co/image/ab67616d0000b2735bec8b1a6a96e731dbd6f94f,7B8LPRplA8cByTSzgQvdxd,English,0.224,0.552,0.735,0.0,-4.646,0.409,0.113,135.275,0.478,0.202
Lizzo,Special,2022,74,35.3,https://i.scdn.co/image/ab67616d0000b273fe3b1b9cb7183a94e1aafd43,1NgFBv1PxMG1zhFDW1OrRr,English,0.11,0.693,0.672,0.0,-5.538,0.417,0.078,116.025,0.658,0.218
Lizzo,Cuz I Love You (Super Deluxe),2019,66,47.5,https://i.scdn.co/image/ab67616d0000b2737bebcd2260ef90d7cb7ec0fb,2KJjOBX280F3hZZE1xO33O,English,0.079,0.713,0.752,0.0,-3.942,0.562,0.124,124.336,0.619,0.305
Lizzo,Cuz I Love You,2019,68,33.3,https://i.scdn.co/image/ab67616d0000b27306af802e2ea241b6ba1ce0f2,6dFFcYQ8VhifgdKgYY5LYL,English,0.052,0.707,0.732,0.0,-4.324,0.818,0.13,127.847,0.632,0.304
Lizzo,Lizzobangers,2014,35,43.4,https://i.scdn.co/image/ab67616d0000b273f260fe21e8bc2d3aa28b60fa,79Dum9lX5ARC0FbqlWFi1v,English,0.164,0.677,0.753,0.0,-5.134,0.643,0.238,109.576,0.537,0.225
Lizzy McAlpine,five seconds flat,2022,58,45.1,https://i.scdn.co/image/ab67616d0000b2731e7c02b74d1beefca663be04,5u8SP8bbxcA7zJoAusBfgc,English,0.673,0.542,0.341,0.012,-11.309,0.857,0.065,141.01,0.367,0.162
Lizzy McAlpine,Give Me A Minute,2020,66,43.7,https://i.scdn.co/image/ab67616d0000b27351ea7c73086ca901d759ab79,63ButSDtUefzCmdE3AXdor,English,0.861,0.498,0.173,0.001,-14.403,0.846,0.05,112.313,0.285,0.156
Logic,College Park,2023,65,67.4,https://i.scdn.co/image/ab67616d0000b273d7b5784333dee221f45d75b6,57T1flhMpfjP4T4yW38qW0,English,0.289,0.606,0.781,0.008,-4.687,0.412,0.318,119.753,0.531,0.291
Logic,Vinyl Days,2022,57,72.0,https://i.scdn.co/image/ab67616d0000b273539aa9de441d386859c5d181,0RTHMVF27KRMHIGnF7iLru,English,0.341,0.581,0.865,0.034,-4.672,0.5,0.284,111.624,0.631,0.306
Logic,Bobby Tarantino III,2021,56,33.2,https://i.scdn.co/image/ab67616d0000b2732bae728759d1d51e672b2637,5gJDUpoOlZxxgk2SDsTa6h,English,0.195,0.673,0.676,0.005,-6.369,0.417,0.17,126.995,0.522,0.129
Logic,YS Collection Vol. 1,2021,59,51.4,https://i.scdn.co/image/ab67616d0000b273496ddd69ddb33853f8ff6fb9,3UTazkAlLS4ZmVbIgJentC,English,0.112,0.663,0.763,0.0,-5.818,0.357,0.192,118.917,0.556,0.205
Logic,No Pressure,2020,64,59.9,https://i.scdn.co/image/ab67616d0000b2731c76e29153f29cc1e1b2b434,5pF05wJrbrIvqunE41vWP8,English,0.313,0.652,0.828,0.001,-4.773,0.333,0.274,108.749,0.656,0.361
Logic,Confessions of a Dangerous Mind,2019,68,55.1,https://i.scdn.co/image/ab67616d0000b27341c0ad3e39388ab332ffb023,0XLwImzaZEtqHE4NHAepDz,English,0.143,0.786,0.773,0.0,-5.073,0.688,0.185,137.59,0.598,0.113
Logic,Supermarket (Soundtrack),2019,51,49.1,https://i.scdn.co/image/ab67616d0000b273ba518c4c580b3652111c7c84,7C5J8fG34IbOKe2pQPq9SU,English,0.333,0.658,0.637,0.045,-6.379,0.769,0.048,123.568,0.433,0.16
Logic,YSIV,2018,58,76.1,https://i.scdn.co/image/ab67616d0000b27390228ca3b95c6e42a6e649b3,1lyjkFTJ6yxUyNYysWVBo9,English,0.166,0.699,0.847,0.0,-5.486,0.643,0.213,121.868,0.617,0.283
Logic,Bobby Tarantino II,2018,66,43.4,https://i.scdn.co/image/ab67616d0000b273e19b1b51cdd35051e17cf6dc,4F87p1aiFwHeU4uu65MaPV,English,0.101,0.735,0.631,0.0,-7.058,0.538,0.182,126.623,0.464,0.12
Logic,Everybody,2017,70,71.0,https://i.scdn.co/image/ab67616d0000b273cfdf40cf325b609a52457805,1HiN2YXZcc3EjmVZ4WjfBk,English,0.248,0.708,0.756,0.0,-6.63,0.615,0.193,119.619,0.507,0.212
Logic,Bobby Tarantino,2016,60,32.4,https://i.scdn.co/image/ab67616d0000b273b497e0b2e0c08b470ee70648,0WMr3ulx5Mzi1B3C8LsHVA,English,0.238,0.673,0.629,0.068,-8.129,0.364,0.286,115.316,0.453,0.253
Logic,The Incredible True Story,2015,62,61.6,https://i.scdn.co/image/ab67616d0000b273f0f7649257d4b99460929ced,5dOpbgAmJeyoakKQ0QLWkR,English,0.164,0.635,0.695,0.019,-8.13,0.611,0.184,116.104,0.424,0.205
Logic,Under Pressure (Deluxe),2014,65,67.7,https://i.scdn.co/image/ab67616d0000b273a4c35326f6fe6676c10e31ac,1Mk7Lei0Ra3hawezqmad5V,English,0.255,0.631,0.77,0.001,-6.302,0.333,0.132,136.076,0.529,0.202
Logic,Under Pressure,2014,48,56.5,https://i.scdn.co/image/ab67616d0000b2735d349db0ade7b17f7c60b049,3mmsiTfdurVQwtBCO9MDD5,English,0.26,0.603,0.759,0.001,-6.79,0.333,0.151,137.007,0.555,0.227
L'Orange,Complicate Your Life with Violence,2019,31,42.6,https://i.scdn.co/image/ab67616d0000b273a888edbde95df9fe3ddc2a71,2FEJ6DWw1BGEe9HhqeYDux,English,0.3,0.608,0.682,0.037,-8.017,0.412,0.217,102.049,0.673,0.397
L'Orange,The Night Took Us in Like Family,2015,32,44.3,https://i.scdn.co/image/ab67616d0000b273426e62735e5bda4c701c0f5a,38G9JqlztibTL7CtMyHpGp,English,0.523,0.597,0.581,0.071,-10.158,0.444,0.289,101.177,0.596,0.34
Lord Huron,Long Lost (Deluxe Edition),2022,46,67.6,https://i.scdn.co/image/ab67616d0000b273537cc35d181312bea5141e00,6yEdJA4H2O4VOi4pk14GdS,English,0.669,0.397,0.475,0.396,-9.71,0.647,0.098,113.628,0.324,0.234
Lord Huron,Long Lost,2021,63,58.2,https://i.scdn.co/image/ab67616d0000b2731c18ab47e15a19af3246a792,5xiePX6kXj5ZsmUsqIqzeD,English,0.713,0.376,0.479,0.351,-9.839,0.6,0.107,111.179,0.315,0.25
Lord Huron,Vide Noir,2018,58,49.0,https://i.scdn.co/image/ab67616d0000b2738431866429dc2ad6eed8c51e,2oiJM8vFGpxrtGtFfJWhJv,English,0.192,0.456,0.788,0.281,-4.611,0.5,0.047,138.735,0.447,0.183
Lord Huron,Strange Trails,2015,73,55.7,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81,3yoNZlqerJnsnMN5EDwwBS,English,0.68,0.558,0.722,0.326,-6.934,0.643,0.033,121.616,0.43,0.287
Lord Huron,Lonesome Dreams (Bonus Track Version),2012,64,50.9,https://i.scdn.co/image/ab67616d0000b273f88b56bb08aefc557b1697e9,0AG1T3Wbq7TnYMItBqXp2c,English,0.541,0.499,0.621,0.084,-8.225,1.0,0.032,115.941,0.357,0.2
Lorde,Solar Power (Deluxe Edition),2021,57,50.6,https://i.scdn.co/image/ab67616d0000b273a5603d487cfa2c30a05cdfaa,3lK2JRwfIOn2NaYtgEGTmZ,English,0.772,0.563,0.332,0.001,-12.283,0.929,0.08,102.3,0.361,0.168
Lorde,Solar Power,2021,66,43.2,https://i.scdn.co/image/ab67616d0000b27336615a0a60523dd62135ab3a,4SBl4zvNIL4H137YRf2P0J,English,0.752,0.551,0.336,0.002,-12.2,0.917,0.065,99.618,0.338,0.18
Lorde,Melodrama,2017,76,41.0,https://i.scdn.co/image/ab67616d0000b273f8553e18a11209d4becd0336,2B87zXm9bOWvAJdkJBTpzF,English,0.336,0.589,0.414,0.002,-9.371,0.636,0.08,102.875,0.275,0.114
Lorde,Pure Heroine,2013,80,37.2,https://i.scdn.co/image/ab67616d0000b273187331e276c898d39764cc98,0rmhjUgoVa17LZuS8xWQ3v,English,0.341,0.615,0.467,0.093,-9.2,0.8,0.064,120.539,0.222,0.173
Los Enanitos Verdes,Obras Cumbres,2019,39,88.9,https://i.scdn.co/image/ab67616d0000b2730413db86f8194bcecd9fcdc5,5F3sqMJ5K2yHZN0xqhCwC8,Spanish,0.157,0.612,0.758,0.008,-7.037,0.72,0.036,131.757,0.661,0.203
Los Enanitos Verdes,Recupera tus Clásicos,2010,42,158.1,https://i.scdn.co/image/ab67616d0000b2732c1553d31e24fece04929f83,3S7WO2zK4dDDDBCnaR9JwU,Spanish,0.211,0.608,0.64,0.026,-9.694,0.725,0.035,125.452,0.632,0.209
Los Enanitos Verdes,Coleccion Suprema,2007,43,37.9,https://i.scdn.co/image/ab67616d0000b273efa9677ddd83a358914b9136,4fBwokAJsTLSgU9B4Zwl3Q,Spanish,0.299,0.575,0.539,0.0,-9.739,0.8,0.03,110.527,0.406,0.152
Los Enanitos Verdes,Pescado Original,2006,57,58.0,https://i.scdn.co/image/ab67616d0000b2732a0c9ddb629deb0733c4edd2,6BfpGbzobIIDf2u55LW6Kg,Spanish,0.164,0.476,0.795,0.0,-5.089,0.643,0.039,121.796,0.484,0.187
Los Enanitos Verdes,Amores Lejanos,2002,54,54.1,https://i.scdn.co/image/ab67616d0000b27346b6026ecb5e2c1df32e10e9,6JlMb03WAKr2QcilmUzRkC,Spanish,0.299,0.581,0.632,0.009,-7.019,0.417,0.03,127.697,0.532,0.293
Los Enanitos Verdes,Antología,2000,36,32.2,https://i.scdn.co/image/ab67616d0000b27396eedd4d98b9c89b2f1d3a13,66SqEUeg3elfTZKmE96Sr6,Spanish,0.252,0.572,0.552,0.0,-10.532,0.75,0.029,112.432,0.496,0.164
Los Enanitos Verdes,Nectar,1999,64,45.1,https://i.scdn.co/image/ab67616d0000b27312f3ee2bd7cf9a4b77e85487,6g9Bcwy0fBb5kgnfQQrvV0,Spanish,0.405,0.538,0.613,0.003,-11.061,0.6,0.057,130.707,0.516,0.159
Los Enanitos Verdes,Planetario,1997,37,47.0,https://i.scdn.co/image/ab67616d0000b27368f722d077ac3891d2b48fcd,7dmyvQjdhoCpU5qT73k3Yc,Spanish,0.269,0.592,0.731,0.001,-7.428,0.636,0.032,109.891,0.591,0.177
Los Enanitos Verdes,Guerra Gaucha,1996,52,57.3,https://i.scdn.co/image/ab67616d0000b273477a28714ed0ce8fef1aa344,2CtpmjNAaPOGDwcKgYPKac,Spanish,0.129,0.518,0.626,0.0,-10.382,0.933,0.031,116.573,0.504,0.216
Los Prisioneros,Pateando Piedras,2016,44,44.3,https://i.scdn.co/image/ab67616d0000b2731c274102a2000037348291a7,0Av7hm17VTE9gQgJ2pg7WW,Spanish,0.125,0.77,0.579,0.059,-13.355,0.6,0.079,128.91,0.749,0.185
Los Prisioneros,Manzana,2004,34,61.6,https://i.scdn.co/image/ab67616d0000b273c6b961d3afa1699485f24a8f,6vJNxQovP637Jneom9sUFP,Spanish,0.1,0.716,0.844,0.084,-6.56,0.667,0.048,134.716,0.738,0.221
Los Prisioneros,Los Prisioneros,2003,35,48.8,https://i.scdn.co/image/ab67616d0000b27364ad96c6bfd4782b8fc999d9,2tJzH70dRbgiKyy0XMv4D8,Spanish,0.076,0.698,0.87,0.057,-3.981,0.1,0.078,128.194,0.714,0.266
Los Prisioneros,Corazones,1990,65,45.6,https://i.scdn.co/image/ab67616d0000b27398daeb6fc14ffafc7abaa4c6,1XqzXn8a7Z15Z5tBSouXcH,Spanish,0.01,0.685,0.643,0.012,-8.271,0.333,0.053,111.885,0.7,0.115
Los Prisioneros,La Voz de los '80 (Edición 30 Años),1984,60,41.6,https://i.scdn.co/image/ab67616d0000b273a8ff3f9fe5b57f2e0bfd9e05,21KLKcu16r2Rg2rMxw2ksa,Spanish,0.151,0.578,0.828,0.001,-7.127,0.9,0.102,153.109,0.782,0.184
Luis Fonsi,Ley De Gravedad,2022,57,46.0,https://i.scdn.co/image/ab67616d0000b273fa3545f967a96cb62be4f72a,21wimzvehpbiBmJS0upDr6,English,0.197,0.653,0.631,0.0,-5.199,0.812,0.088,130.975,0.648,0.174
Luis Fonsi,VIDA,2019,77,52.6,https://i.scdn.co/image/ab67616d0000b273ef0d4234e1a645740f77d59c,5C0YLr4OoRGFDaqdMQmkeH,English,0.26,0.661,0.658,0.0,-5.664,0.733,0.111,118.962,0.617,0.157
Luis Fonsi,2En1,2017,39,91.8,https://i.scdn.co/image/ab67616d0000b2731e46cd783c74705978482993,3OxL5Ek8dkhW127ZlAuA3o,English,0.21,0.498,0.646,0.0,-6.891,0.792,0.04,131.934,0.499,0.169
Luis Fonsi,8 (Deluxe),2014,31,60.7,https://i.scdn.co/image/ab67616d0000b2730dde1c2fdc95e9b4a67e8319,33yUZhJNBRKhl4dbVC2h7K,English,0.236,0.554,0.529,0.0,-7.153,0.733,0.038,139.148,0.445,0.12
Luis Fonsi,8,2014,64,45.8,https://i.scdn.co/image/ab67616d0000b27329035ea37892b23fa78beafe,3dnAanoquMtbaksF7pUjyI,English,0.306,0.556,0.502,0.0,-7.237,0.727,0.035,137.631,0.416,0.13
Luis Fonsi,Romances,2013,43,55.9,https://i.scdn.co/image/ab67616d0000b2734c758a4d82849749f95fd3df,6cFUspXBAwzoLZfMLrQPlc,English,0.388,0.511,0.598,0.0,-6.141,0.786,0.038,126.691,0.351,0.166
Luis Fonsi,Tierra Firme,2011,45,42.8,https://i.scdn.co/image/ab67616d0000b273613adfa7963b9042a5f0e4c2,5Zd5lzz7IynKkoc0xiMR6Q,English,0.26,0.502,0.701,0.0,-4.798,1.0,0.039,139.37,0.514,0.177
Luis Fonsi,Palabras Del Silencio,2008,43,51.3,https://i.scdn.co/image/ab67616d0000b2735317d1d2b7bdca80936c0e26,6Okzw7GjVmIAbvILWWfigy,English,0.285,0.496,0.633,0.0,-6.86,0.846,0.043,137.003,0.492,0.187
Luis Fonsi,Palabras Del Silencio (Edición Aniversario - Un Año Despues),2008,66,70.7,https://i.scdn.co/image/ab67616d0000b273103c561a93cff10ff32903a1,5gCxcHCAA50nboku1ks180,English,0.296,0.493,0.656,0.0,-6.58,0.889,0.047,133.692,0.472,0.211
Luis Fonsi,Exitos: 98:06,2006,32,54.6,https://i.scdn.co/image/ab67616d0000b273e223b70f5540b28d45b1a6a8,4Acq7RwYS1kADwNugWdBhp,English,0.379,0.513,0.566,0.0,-6.831,0.786,0.033,133.26,0.37,0.166
Luis Fonsi,Abrazar La Vida,2003,50,49.8,https://i.scdn.co/image/ab67616d0000b273ee6ddcd88973b0540c39c684,7u8IWfPzlYcqN4N6tU4FcW,English,0.357,0.548,0.629,0.0,-5.617,0.917,0.035,125.029,0.381,0.197
Luis Fonsi,Eterno,2000,38,51.8,https://i.scdn.co/image/ab67616d0000b27349e5e850c466573328b7b9c0,6x2BA9N3GLT21K7q3DWi5c,English,0.533,0.617,0.559,0.0,-7.234,0.846,0.034,120.145,0.418,0.114
Luis Fonsi,Comenzare,1998,32,38.4,https://i.scdn.co/image/ab67616d0000b273ff79b0303ec640192b6a4ca8,10TIwSSiAKER6mmXVawoOi,English,0.469,0.575,0.518,0.0,-7.847,0.8,0.032,115.407,0.417,0.161
Lukas Graham,4 (The Pink Album),2023,52,33.7,https://i.scdn.co/image/ab67616d0000b273cd0d4586b45927e34575ffaf,22r4tcO40GeOVicXUS2D9s,English,0.373,0.654,0.561,0.0,-5.407,0.636,0.065,107.453,0.441,0.123
Lukas Graham,3 (The Purple Album),2018,63,33.3,https://i.scdn.co/image/ab67616d0000b27345100f4cdb2a88ecf80f270f,02gV87QEIFp2T9q7OqVBjj,English,0.29,0.661,0.511,0.0,-6.881,0.5,0.055,119.087,0.357,0.127
Lukas Graham,Lukas Graham,2016,76,40.1,https://i.scdn.co/image/ab67616d0000b2732d94d0f04e9a58d1654b760b,4rFrdkSWs0dtj0rWPzOk1v,English,0.22,0.696,0.595,0.0,-6.139,0.455,0.068,113.352,0.452,0.206
Luke Bryan,Prayin' In A Deer Stand,2022,47,40.7,https://i.scdn.co/image/ab67616d0000b273092ec3b96b0fe869873b520b,1LOAQLNQwRgK3WmmF1ISqk,English,0.27,0.547,0.755,0.0,-4.645,0.909,0.041,132.022,0.497,0.167
Luke Bryan,Born Here Live Here Die Here (Deluxe Edition),2021,56,55.0,https://i.scdn.co/image/ab67616d0000b27349232a619d47a43360823024,1Trg5OuUpkNFLF21HdbOg6,English,0.196,0.58,0.718,0.0,-5.593,0.875,0.054,134.191,0.508,0.143
Luke Bryan,Born Here Live Here Die Here,2020,65,33.8,https://i.scdn.co/image/ab67616d0000b2734768480cf7c817b1f2d12113,0wnaUYW25dVLAzk41fp1Ez,English,0.223,0.598,0.733,0.0,-5.587,0.9,0.061,122.877,0.539,0.135
Luke Bryan,What Makes You Country,2017,65,51.6,https://i.scdn.co/image/ab67616d0000b273abc1b9e1373512ffb33d609b,6NUEU1vyIctdAg8IHot8Wy,English,0.141,0.545,0.877,0.0,-3.081,0.733,0.069,139.224,0.656,0.131
Luke Bryan,Kill The Lights (Deluxe),2015,67,57.2,https://i.scdn.co/image/ab67616d0000b273835eac21a1158e54eecd6260,0WtCqmpVN7rRGfDMSWSXBA,English,0.229,0.558,0.83,0.003,-3.241,0.688,0.048,118.365,0.598,0.146
Luke Bryan,Spring Break...Checkin' Out,2015,50,38.3,https://i.scdn.co/image/ab67616d0000b273b1191b8ee79bc612ea0ea226,6OOTRO7lfMvDFQzNXby9i8,English,0.113,0.546,0.876,0.0,-4.278,0.818,0.053,140.429,0.698,0.126
Luke Bryan,Crash My Party (Deluxe),2014,48,59.4,https://i.scdn.co/image/ab67616d0000b27314e01142484d0c748f728c20,7lerMohLdPa3WIdXE9sH5p,English,0.137,0.536,0.786,0.0,-4.438,0.824,0.047,134.841,0.533,0.147
Luke Bryan,Spring Break...Here To Party,2013,52,51.4,https://i.scdn.co/image/ab67616d0000b27306dab54854743082621727b7,54ZCcmTHjghuPkzFYJzPGf,English,0.05,0.608,0.855,0.011,-4.689,1.0,0.04,128.487,0.733,0.25
Luke Bryan,Crash My Party,2013,74,44.5,https://i.scdn.co/image/ab67616d0000b27316fce2616744168b30462991,5M8gr5RV2eR6UkztC69ogB,English,0.172,0.537,0.77,0.0,-4.506,0.923,0.048,129.601,0.528,0.166
Luke Bryan,Tailgates & Tanlines,2011,75,47.8,https://i.scdn.co/image/ab67616d0000b273dab325d38db91d858446d4b4,5IyIjKnGkQbYGVpWenblSe,English,0.183,0.583,0.742,0.0,-4.762,0.846,0.034,129.54,0.471,0.144
Luke Bryan,Doin’ My Thing (Deluxe Edition),2009,39,48.9,https://i.scdn.co/image/ab67616d0000b2731d1eeebda1179ee77458ffa4,1pL0MPgFZlRnM7OVoX8D3f,English,0.077,0.542,0.785,0.0,-4.741,0.769,0.043,134.942,0.45,0.133
Luke Bryan,I'll Stay Me,2007,55,41.1,https://i.scdn.co/image/ab67616d0000b27349548df6449a6ab5ef1799b9,2WqHN90AQgk95Str6hWCt9,English,0.028,0.609,0.736,0.0,-5.61,1.0,0.03,123.83,0.685,0.161
Luke Combs,Gettin' Old,2023,85,66.1,https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1,5Uly85dJHHDfHQCsyUQ8gw,English,0.147,0.565,0.681,0.0,-5.77,0.944,0.035,120.323,0.436,0.215
Luke Combs,Growin' Up,2022,79,41.5,https://i.scdn.co/image/ab67616d0000b27387459a563f92e336d282ca59,1m9DVgV0kEBiVZ4ElhJEte,English,0.1,0.555,0.756,0.0,-4.669,0.917,0.036,136.737,0.486,0.145
Luke Combs,What You See Ain't Always What You Get (Deluxe Edition),2020,75,81.4,https://i.scdn.co/image/ab67616d0000b273433fa8ed8901569b606a715e,25TJxI6ZH6XjT8geRQAFz5,English,0.199,0.541,0.74,0.0,-5.663,0.957,0.045,122.597,0.568,0.202
Luke Combs,What You See Is What You Get,2019,80,63.0,https://i.scdn.co/image/ab67616d0000b273429d8ec28f865acf2a927c2d,0S9D5NIDp2YXhYwlvuJzqx,English,0.212,0.54,0.734,0.0,-5.819,0.944,0.048,120.529,0.607,0.207
Luke Combs,This One's for You Too (Deluxe Edition),2018,80,59.4,https://i.scdn.co/image/ab67616d0000b273ccba76fad1c624c09e72bc78,53Oa5Bu0UTU8o8qCTaHKoz,English,0.099,0.523,0.734,0.0,-5.502,0.941,0.038,125.353,0.509,0.199
Luke Combs,This One's for You,2017,80,43.0,https://i.scdn.co/image/ab67616d0000b273b7578013decfa174e30dc298,1lhNch5NkOONvFhRPh8qaj,English,0.072,0.522,0.733,0.0,-5.751,0.833,0.038,130.799,0.488,0.171
Lunay,El Niño,2021,60,43.3,https://i.scdn.co/image/ab67616d0000b2731baf36948854565db3c3b3e0,0hZRo3fmA48T0agQDHKPay,Spanish,0.216,0.768,0.69,0.001,-4.036,0.6,0.117,110.9,0.634,0.17
Lunay,Épico,2019,70,47.1,https://i.scdn.co/image/ab67616d0000b273fddcbb546dd3440b1897c4c7,46xbsFOp9g1WqTidQEs7YT,Spanish,0.33,0.674,0.755,0.0,-3.707,0.357,0.054,138.047,0.652,0.187
